Order	Line_item	Date	Creative	Order_ID	Line_item_ID	Creative_ID	Agency_ID	Line_item_start_date	Line_item_end_date	Rate__	Goal_quantity	Total_impressions	Total_clicks	Total_CTR	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285768-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/1/2016	110737_Android_BB_Tampa_Clear Night_320x50_01272016	383538737	206321537	82658302337	-	1/27/2016	3/13/2016	14	164815	20	1	0.05	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285768-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/1/2016	110737_Android_BB_Tampa_Cloudy Night_320x50_01272016	383538737	206321537	82658304497	-	1/27/2016	3/13/2016	14	164815	3	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285826-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_rainy night_320x50_12716	383538737	206321777	82656714257	-	1/27/2016	3/13/2016	14	143416	1	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285826-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_cloudy night_320x50_12716	383538737	206321777	82656715457	-	1/27/2016	3/13/2016	14	143416	13	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285826-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_clear_320x50_12716	383538737	206321777	82656716177	-	1/27/2016	3/13/2016	14	143416	1	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285812-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_iphone_bb_raleigh_cloudy day_320x50_12716	383538737	206322017	82658744657	-	1/27/2016	3/13/2016	14	209058	3660	26	0.0071	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285812-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_iphone_bb_raleigh_sunny day_320x50_12716	383538737	206322017	82658788817	-	1/27/2016	3/13/2016	14	209058	23	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285812-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_iphone_bb_raleigh_rainy day_320x50_12716	383538737	206322017	82658853737	-	1/27/2016	3/13/2016	14	209058	101	1	0.0099	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285821-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_rainy night_320x50_12716	383538737	206322257	82656714257	-	1/27/2016	3/13/2016	14	143416	38	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285821-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_cloudy night_320x50_12716	383538737	206322257	82656715457	-	1/27/2016	3/13/2016	14	143416	1740	19	0.0109	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285821-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_clear_320x50_12716	383538737	206322257	82656716177	-	1/27/2016	3/13/2016	14	143416	1417	17	0.012	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285767-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/1/2016	110737_Android_BB_Tampa_Cloudy Day_320x50_01272016	383538737	206322497	82658300057	-	1/27/2016	3/13/2016	14	224142	13	1	0.0769	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285767-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/1/2016	110373_Android_BB_Tampa_Sunny_320x50_01272016	383538737	206322497	82658301977	-	1/27/2016	3/13/2016	14	224142	8	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285755-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Dallas Ft Worth-623)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_dallas_clear night_320x50_12716	383538737	206322737	82624409177	-	1/27/2016	3/13/2016	14	333315	44	1	0.0227	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285755-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Dallas Ft Worth-623)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_dallas_cloudy night_320x50_12716	383538737	206322737	82624470377	-	1/27/2016	3/13/2016	14	333315	22	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285780-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/1/2016	110737_iphone_BB_orlando_rainy day_320x50_12816	383538737	206322977	82732492217	-	1/27/2016	3/13/2016	14	356224	10	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285780-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/1/2016	110737_iphone_BB_orlando_sunny day_320x50_12816	383538737	206322977	82732518017	-	1/27/2016	3/13/2016	14	356224	6	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285780-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/1/2016	110737_iphone_BB_orlando_cloudy day_320x50_12816	383538737	206322977	82732528817	-	1/27/2016	3/13/2016	14	356224	2140	14	0.0065	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285772-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/1/2016	110737_Android_BB_Richmond_Cloudy Day_320x50_01272016	383538737	206323217	82658043857	-	1/27/2016	3/13/2016	14	84558	5	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285772-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/1/2016	110737_Android_BB_Richmond_Sunny_320x50_01272016	383538737	206323217	82658093777	-	1/27/2016	3/13/2016	14	84558	9	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285769-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Tampa_Cloudy Night_320x50_01272016	383538737	206323457	82658296937	-	1/27/2016	3/13/2016	14	164815	1580	13	0.0082	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285769-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Tampa_Rainy Night_320x50_01272016	383538737	206323457	82658298497	-	1/27/2016	3/13/2016	14	164815	67	1	0.0149	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285769-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Tampa_Clear Night_320x50_01272016	383538737	206323457	82658299217	-	1/27/2016	3/13/2016	14	164815	1345	13	0.0097	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285819-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Memphis_Rainy Day_320x50_01272016	383538737	206323697	82658466017	-	1/27/2016	3/13/2016	14	101131	305	1	0.0033	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285819-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Memphis_Cloudy Day_320x50_01272016	383538737	206323697	82658472017	-	1/27/2016	3/13/2016	14	101131	1018	4	0.0039	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285813-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_chattanooga_cloudy day_320x50_12716	383538737	206323937	82624879937	-	1/27/2016	3/13/2016	14	31233	1	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285782-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Birmingham -630)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_birmingham_cloudy day_320x50_12716	383538737	206324177	82624630457	-	1/27/2016	3/13/2016	14	107864	1100	6	0.0055	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285782-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Birmingham -630)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_birmingham_rainy day_320x50_12716	383538737	206324177	82624687937	-	1/27/2016	3/13/2016	14	107864	69	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285782-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Birmingham -630)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_birmingham_sunny day_320x50_12716	383538737	206324177	82624690097	-	1/27/2016	3/13/2016	14	107864	75	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285776-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_atlanta_cloudy day_320x50_12716	383538737	206324417	82624505297	-	1/27/2016	3/13/2016	14	470869	7897	64	0.0081	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285776-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_atlanta_rainy day_320x50_12716	383538737	206324417	82624511057	-	1/27/2016	3/13/2016	14	470869	284	5	0.0176	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285776-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_atlanta_sunny day_320x50_12716	383538737	206324417	82624516577	-	1/27/2016	3/13/2016	14	470869	444	2	0.0045	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285828-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Charleston SC-519)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_charleston_cloudy day_320x50_12716	383538737	206324657	82655086337	-	1/27/2016	3/13/2016	14	37718	2	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285828-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Charleston SC-519)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_charleston_sunny_320x50_12716	383538737	206324657	82655090177	-	1/27/2016	3/13/2016	14	37718	2	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285792-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_columbia_cloudy night_320x50_12716	383538737	206324897	82655451497	-	1/27/2016	3/13/2016	14	67732	1	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285792-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_columbia_clear_320x50_12716	383538737	206324897	82655466377	-	1/27/2016	3/13/2016	14	67732	8	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285758-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Richmond_Rainy Day_320x50_01272016	383538737	206325137	82658279537	-	1/27/2016	3/13/2016	14	84940	132	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285758-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Richmond_Sunny_320x50_01272016	383538737	206325137	82658280017	-	1/27/2016	3/13/2016	14	84940	44	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285758-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Richmond_Cloudy Day_320x50_01272016	383538737	206325137	82658280857	-	1/27/2016	3/13/2016	14	84940	1055	7	0.0066	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285815-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Charlotte-517)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_charlotte_cloudy night_320x50_12716	383538737	206325377	82655134577	-	1/27/2016	3/13/2016	14	198956	14	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285815-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Charlotte-517)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_charlotte_clear_320x50_12716	383538737	206325377	82655136737	-	1/27/2016	3/13/2016	14	198956	5	1	0.2	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285832-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/1/2016	110737_android_BB_orlando_sunny day_320x50_12816	383538737	206325617	82732172777	-	1/27/2016	3/13/2016	14	356243	5	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285832-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/1/2016	110737_android_BB_orlando_cloudy day_320x50_12816	383538737	206325617	82732198457	-	1/27/2016	3/13/2016	14	356243	34	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285831-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_android_bb_raleigh_cloudy night_320x50_12716	383538737	206325857	82658491457	-	1/27/2016	3/13/2016	14	209058	11	1	0.0909	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285822-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_android bb_raleigh_sunny day_320x50_1.27.16	383538737	206326097	82658308817	-	1/27/2016	3/13/2016	14	209058	7	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285822-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_android_bb_raleigh_cloudy day_320x50_12716	383538737	206326097	82658312537	-	1/27/2016	3/13/2016	14	209058	3	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285808-1_RON_Med Rect_GEO-Cntxl DMA(Multi)_AV	2/1/2016	110737_mobile_300x250_AV_12716	383538737	206326337	82655488097	-	1/27/2016	3/13/2016	2.5	832000	18122	43	0.0024	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285808-1_RON_Med Rect_GEO-Cntxl DMA(Multi)_AV	2/1/2016	110737_web_300x251_AV_12716	383538737	206326337	82655488937	-	1/27/2016	3/13/2016	2.5	832000	7177	23	0.0032	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285762-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Jacksonville Brunswick-561)_GEO-IP Country(US)	2/1/2016	110737_Mobile Android_BB_Jacksonville_Night Cloudy_320x50_012816	383538737	206326577	82732539137	-	1/27/2016	3/13/2016	14	81809	1	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285762-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Jacksonville Brunswick-561)_GEO-IP Country(US)	2/1/2016	110737_Mobile Android_BB_Jacksonville_Night Clear_320x50_012816	383538737	206326577	82732559897	-	1/27/2016	3/13/2016	14	81809	9	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285764-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_rainy day_320x50_12716	383538737	206326817	82656892337	-	1/27/2016	3/13/2016	14	218846	2	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285764-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_cloudy day_320x50_12716	383538737	206326817	82656893897	-	1/27/2016	3/13/2016	14	218846	14	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285748-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/1/2016	110737_Android_BB_Memphis_Cloudy Night_320x50_01272016	383538737	206327057	82658484497	-	1/27/2016	3/13/2016	14	72411	21	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285748-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/1/2016	110737_Android_BB_Memphis_Rainy Night_320x50_01272016	383538737	206327057	82658491697	-	1/27/2016	3/13/2016	14	72411	3	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285790-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_chattanooga_cloudy day_320x50_12716	383538737	206327297	82624879937	-	1/27/2016	3/13/2016	14	31235	551	4	0.0073	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285790-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_chattanooga_rainy day_320x50_12716	383538737	206327297	82624882097	-	1/27/2016	3/13/2016	14	31235	21	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285834-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_chattanooga_rainy night_320x50_12716	383538737	206327537	82655208617	-	1/27/2016	3/13/2016	14	31233	18	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285834-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_chattanooga_cloudy night_320x50_12716	383538737	206327537	82655209337	-	1/27/2016	3/13/2016	14	31233	559	6	0.0107	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285809-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_iphone_bb_raleigh_rainy night_320x50_12716	383538737	206327777	82658540657	-	1/27/2016	3/13/2016	14	209132	79	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285809-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_iphone_bb_raleigh_clear night_320x50_12716	383538737	206327777	82658542337	-	1/27/2016	3/13/2016	14	209132	1903	6	0.0032	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285809-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/1/2016	110737_iphone_bb_raleigh_cloudy night_320x50_12716	383538737	206327777	82658552297	-	1/27/2016	3/13/2016	14	209132	1814	10	0.0055	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285799-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_columbia_rainy night_320x50_12716	383538737	206328017	82655449937	-	1/27/2016	3/13/2016	14	67739	9	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285799-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_columbia_cloudy night_320x50_12716	383538737	206328017	82655451497	-	1/27/2016	3/13/2016	14	67739	832	7	0.0084	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285799-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_columbia_clear_320x50_12716	383538737	206328017	82655466377	-	1/27/2016	3/13/2016	14	67739	439	6	0.0137	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285777-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_atlanta_cloudy night_320x50_12716	383538737	206328257	82625801057	-	1/27/2016	3/13/2016	14	387212	39	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285777-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_atlanta_clear night_320x50_12716	383538737	206328257	82625844377	-	1/27/2016	3/13/2016	14	387212	46	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285814-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)GEO-Cntxl DMA(Mobile Pensacola-686)_GEO-IP Country(US)	2/1/2016	110737_Mobile Android_BB_Pensacola_Day Cloudy_320x50_012816	383538737	206328497	82732755497	-	1/27/2016	3/13/2016	14	22759	14	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285756-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_rainy day_320x50_12716	383538737	206328737	82656892337	-	1/27/2016	3/13/2016	14	218358	503	3	0.006	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285756-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_sunny_320x50_12716	383538737	206328737	82656892817	-	1/27/2016	3/13/2016	14	218358	26	1	0.0385	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285756-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_baltimore_cloudy day_320x50_12716	383538737	206328737	82656893897	-	1/27/2016	3/13/2016	14	218358	2574	22	0.0085	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285787-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Dallas Ft Worth-623)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_dallas_sunny_320x50_12716	383538737	206328977	82656530537	-	1/27/2016	3/13/2016	14	388461	36	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285787-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Dallas Ft Worth-623)_GEO-IP Country(US)	2/1/2016	110737_mobile_BB_dallas_cloudy day_320x50_12716	383538737	206328977	82656531617	-	1/27/2016	3/13/2016	14	388461	35	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285818-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/1/2016	110737_Android_BB_Memphis_Cloudy Day_320x50_01272016	383538737	206329217	82658714537	-	1/27/2016	3/13/2016	14	101097	12	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285807-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/1/2016	110737_iPhone_BB_Memphis_Cloudy Night_320x50_01272016	383538737	206329457	82658536457	-	1/27/2016	3/13/2016	14	72411	1218	7	0.0057	
